User_id,Merchant_id,Coupon_id,Discount_rate,Distance,Date_received,Date,label
5672647,2709,2840,0.9,5,2016-01-24,,0
4801220,6475,0,0.0,1,,2016-04-28,1
4530436,939,0,0.0,0,,2016-04-24,1
516304,4660,1480,0.9,10,2016-01-27,,0
5831469,1469,7132,0.5,3,2016-03-24,,0
6814060,2709,2840,0.9,10,2016-01-23,,0
936360,6504,244,0.95,7,2016-06-05,,0
5783495,5202,0,0.0,8,,2016-06-08,1
5595756,5980,0,0.0,1,,2016-04-25,1
3826468,2848,11118,0.9,1,2016-06-10,,0
1827279,5341,0,0.0,0,,2016-06-02,1
1245020,3381,12821,0.9,1,2016-01-23,,0
1793971,5025,0,0.0,1,,2016-06-13,1
7328084,1941,0,0.0,0,,2016-01-14,1
635826,4660,1480,0.9,4,2016-01-27,,0
4387219,3381,11951,0.9,2,2016-01-29,,0
6638417,1080,4275,0.85,2,2016-05-26,,0
6214838,4663,11002,0.8666666666666667,4,2016-05-28,,0
3566430,3381,11951,0.9,8,2016-01-28,,0
6269643,4234,3767,0.7,0,2016-05-20,,0
7089736,8619,5409,0.9,0,2016-04-27,,0
6756275,5341,11539,0.8333333333333334,0,2016-01-28,2016-02-04,3
2533491,2436,12462,0.75,10,2016-05-22,,0
894711,7724,0,0.0,1,,2016-01-14,1
2970016,2146,11173,0.9,10,2016-01-29,,0
5513618,1469,0,0.0,1,,2016-05-07,1
3895490,2934,5686,0.8333333333333334,0,2016-03-22,,0
1663486,7920,0,0.0,0,,2016-05-12,1
7232353,3381,7610,0.9,11,2016-04-06,,0
6639073,1941,0,0.0,1,,2016-06-23,1
995373,3495,0,0.0,0,,2016-06-18,1
2842289,760,3237,0.75,10,2016-01-28,,0
4286584,4663,11002,0.8666666666666667,11,2016-05-28,,0
3545033,760,2418,0.8333333333333334,1,2016-06-08,,0
3301775,3210,10800,0.95,0,2016-04-21,2016-05-17,2
929784,7555,17,0.8333333333333334,10,2016-01-26,,0
5901636,5408,0,0.0,1,,2016-06-08,1
647490,7555,9871,0.8333333333333334,6,2016-04-08,,0
3910074,4043,3222,0.8333333333333334,11,2016-05-09,,0
878886,3381,0,0.0,0,,2016-01-25,1
6695612,2709,2840,0.9,5,2016-01-30,,0
1217547,1569,4273,0.7,0,2016-01-21,,0
5889783,2764,3545,0.8,0,2016-04-02,,0
416274,8386,9847,0.75,4,2016-02-02,,0
5743257,5998,0,0.0,0,,2016-05-21,1
2904178,5179,3558,0.9666666666666667,2,2016-06-10,,0
5983519,2934,0,0.0,0,,2016-04-06,1
1436196,3381,7610,0.9,0,2016-04-24,,0
7023422,8037,616,0.8,0,2016-06-15,,0
3666733,3532,0,0.0,3,,2016-01-20,1
1326437,2436,0,0.0,10,,2016-01-09,1
4944190,8055,0,0.0,0,,2016-04-20,1
5228233,1853,0,0.0,4,,2016-05-29,1
441956,1169,0,0.0,0,,2016-02-19,1
1002159,5341,111,0.8333333333333334,0,2016-01-30,,0
5235424,3381,7610,0.9,1,2016-03-26,,0
1103241,2709,13165,0.9,5,2016-05-20,,0
2765799,7113,6311,0.8,11,2016-04-28,,0
1867481,6446,2595,0.95,0,2016-05-18,,0
6519055,2709,3571,0.9,6,2016-01-31,,0
5903230,5204,0,0.0,0,,2016-04-15,1
5543535,1433,8735,0.8333333333333334,9,2016-02-11,,0
4392305,3532,0,0.0,0,,2016-06-13,1
2338778,4883,0,0.0,0,,2016-05-20,1
3171263,6663,7267,0.8,0,2016-06-13,,0
4965015,5341,11539,0.8333333333333334,1,2016-01-27,2016-02-05,3
3603743,2436,3992,0.8333333333333334,11,2016-04-22,,0
2086171,3381,1807,0.9,9,2016-02-03,,0
4337708,3876,11463,0.95,0,2016-06-15,,0
2935951,3362,0,0.0,1,,2016-03-06,1
2924954,6434,10050,0.9,7,2016-01-25,,0
3005643,514,0,0.0,0,,2016-06-23,1
4690037,4663,11002,0.8666666666666667,11,2016-05-28,,0
1059056,3381,11951,0.9,10,2016-01-29,,0
5433142,760,3237,0.75,10,2016-01-24,,0
879741,7717,9614,0.95,2,2016-06-04,,0
806607,6485,10323,0.75,1,2016-03-23,2016-03-25,3
5616937,3381,1807,0.9,2,2016-01-28,,0
6190700,3381,11951,0.9,10,2016-01-28,,0
5722885,4142,0,0.0,0,,2016-04-13,1
6213750,7245,0,0.0,0,,2016-05-10,1
5982030,8533,0,0.0,1,,2016-03-17,1
1346902,3546,0,0.0,0,,2016-04-06,1
397970,1569,11474,0.9,3,2016-05-19,,0
689148,3656,0,0.0,0,,2016-05-17,1
2923546,760,3237,0.75,10,2016-01-26,,0
7042128,7555,9871,0.8333333333333334,8,2016-04-13,,0
4428580,1520,8140,0.95,11,2016-01-19,,0
2844506,3381,11951,0.9,1,2016-01-28,,0
1223164,611,2851,0.75,0,2016-05-20,2016-05-22,3
4179772,3381,0,0.0,1,,2016-02-06,1
2614070,7483,0,0.0,2,,2016-04-23,1
4455374,6485,0,0.0,0,,2016-03-27,1
6363937,3381,9481,0.9,2,2016-01-26,,0
5150753,760,2418,0.8333333333333334,9,2016-06-02,,0
6667310,8775,0,0.0,0,,2016-05-01,1
5419754,3381,12821,0.9,1,2016-01-24,,0
501263,3381,9776,0.5,0,2016-01-29,,0
2239681,7913,6065,0.8333333333333334,0,2016-04-12,,0
1291684,4433,190,0.9,11,2016-02-05,,0
2274156,7113,0,0.0,8,,2016-04-06,1
6727143,3532,0,0.0,0,,2016-01-30,1
639721,760,2418,0.8333333333333334,2,2016-06-10,,0
2901469,4155,0,0.0,6,,2016-01-17,1
6359407,7019,7665,0.9,10,2016-02-15,,0
1877615,7483,0,0.0,0,,2016-01-15,1
6932260,2691,3523,0.9,10,2016-05-20,,0
2810498,1732,0,0.0,0,,2016-03-23,1
6897625,450,8555,0.8333333333333334,10,2016-01-29,,0
3396082,2709,2840,0.9,11,2016-02-01,,0
791192,3532,0,0.0,0,,2016-06-17,1
6961170,450,9757,0.8333333333333334,1,2016-06-06,,0
3531877,3621,2705,0.75,0,2016-05-26,,0
1657044,8181,6301,0.8333333333333334,0,2016-05-20,,0
625147,760,3237,0.75,0,2016-01-26,,0
6909687,760,0,0.0,0,,2016-05-17,1
3458505,450,1613,0.8333333333333334,0,2016-06-14,,0
14349,7113,0,0.0,0,,2016-03-06,1
6957719,209,0,0.0,1,,2016-05-25,1
6388452,7717,9614,0.95,1,2016-04-24,,0
4904701,760,2418,0.8333333333333334,10,2016-06-05,,0
6853090,3532,0,0.0,0,,2016-01-16,1
7319481,621,0,0.0,0,,2016-04-29,1
605227,4692,0,0.0,0,,2016-04-29,1
3992451,4663,11002,0.8666666666666667,11,2016-05-28,,0
1490726,5032,0,0.0,1,,2016-06-13,1
1961105,450,8555,0.8333333333333334,5,2016-02-03,,0
7227924,760,3811,0.8333333333333334,0,2016-03-21,,0
6247835,450,3732,0.8333333333333334,10,2016-04-27,,0
976840,2099,12034,0.9,6,2016-02-07,,0
5989143,3621,2705,0.75,0,2016-05-29,,0
6839465,450,0,0.0,10,,2016-02-18,1
1506858,2970,5619,0.9,0,2016-03-14,,0
1544433,7422,4727,0.8,11,2016-03-06,2016-03-06,3
974348,6610,12941,0.8,2,2016-04-24,,0
5004813,2436,3992,0.8333333333333334,3,2016-04-22,,0
2878193,8305,11983,0.9,1,2016-05-11,,0
5129357,3381,9481,0.9,0,2016-01-24,,0
2539654,1244,5136,0.6666666666666667,11,2016-05-22,,0
2531574,76,5264,0.9666666666666667,11,2016-05-29,,0
3240446,6868,0,0.0,0,,2016-01-26,1
5722118,3381,1807,0.9,5,2016-01-30,,0
2304588,611,0,0.0,0,,2016-05-09,1
6433071,2709,2840,0.9,1,2016-01-31,,0
1364163,3284,4481,0.9666666666666667,1,2016-01-22,,0
2296153,889,0,0.0,0,,2016-06-05,1
1046688,4663,818,0.8666666666666667,3,2016-01-24,,0
6639619,6885,0,0.0,0,,2016-02-16,1
5878993,3381,9481,0.9,10,2016-01-26,,0
1388500,760,0,0.0,0,,2016-05-20,1
3454849,7019,3887,0.9,10,2016-01-30,,0
3624095,2927,9824,0.8,1,2016-05-23,2016-06-08,2
2228566,7555,0,0.0,0,,2016-04-05,1
4510026,5341,11539,0.8333333333333334,0,2016-01-28,2016-02-02,3
7343499,6284,7379,0.8,10,2016-01-25,,0
7015184,3262,0,0.0,0,,2016-04-15,1
6865150,4048,8445,0.9,11,2016-06-07,,0
1060259,2198,4148,0.8333333333333334,0,2016-05-20,,0
3791086,3532,0,0.0,0,,2016-03-15,1
6442538,8386,161,0.7,9,2016-01-23,,0
6931026,2786,10923,0.8333333333333334,1,2016-05-20,,0
7072970,7894,0,0.0,0,,2016-06-12,1
4324847,3381,7610,0.9,5,2016-04-24,,0
5219700,2934,0,0.0,0,,2016-06-18,1
6443260,7019,3887,0.9,10,2016-01-30,,0
6870173,798,0,0.0,0,,2016-03-31,1
2357449,2733,0,0.0,0,,2016-03-11,1
4085875,2934,0,0.0,0,,2016-01-18,1
1198282,1052,0,0.0,0,,2016-02-19,1
4937950,8181,1560,0.75,11,2016-03-26,2016-03-30,3
2641997,262,5544,0.95,11,2016-06-02,,0
3612466,1169,9585,0.5,10,2016-01-28,,0
2446291,3381,7610,0.9,2,2016-03-27,,0
3279979,6134,767,0.9,3,2016-01-23,,0
5105606,869,13237,0.95,10,2016-05-15,,0
2725020,3381,9776,0.5,5,2016-01-29,,0
1651132,7974,4398,0.98,1,2016-01-18,,0
1394681,3532,0,0.0,0,,2016-05-17,1
7165438,4860,9586,0.7,6,2016-02-07,,0
212060,4663,11002,0.8666666666666667,11,2016-05-28,,0
6520367,5152,0,0.0,0,,2016-03-10,1
2787489,760,0,0.0,0,,2016-03-27,1
2867386,760,2418,0.8333333333333334,0,2016-06-10,,0
2497640,4660,1480,0.9,2,2016-01-25,,0
1923099,3621,2705,0.75,0,2016-05-30,2016-06-01,3
4023823,450,8555,0.8333333333333334,10,2016-02-04,,0
3179,2334,0,0.0,0,,2016-04-16,1
6243231,5341,11539,0.8333333333333334,0,2016-01-31,,0
103066,5341,0,0.0,0,,2016-03-15,1
1036819,2813,12418,0.8333333333333334,11,2016-05-23,,0
5760817,3331,0,0.0,5,,2016-03-28,1
5204203,3786,3705,0.75,11,2016-03-24,,0
2599996,6454,14031,0.9,2,2016-02-01,,0
1755088,3381,7610,0.9,2,2016-04-15,,0
340346,3447,0,0.0,2,,2016-03-19,1
224770,2934,0,0.0,1,,2016-03-23,1
1187522,3710,0,0.0,0,,2016-05-18,1
1597110,2693,7316,0.8,2,2016-05-24,,0
3581738,5819,3103,0.9,11,2016-05-19,,0
4006502,3381,11951,0.9,1,2016-01-29,,0
3727598,3621,0,0.0,0,,2016-05-11,1
7024994,3228,0,0.0,10,,2016-06-16,1
4054444,1125,0,0.0,0,,2016-02-01,1
6489834,6454,14031,0.9,3,2016-01-28,,0
2058232,3381,7610,0.9,1,2016-04-16,,0
6895615,5697,0,0.0,1,,2016-06-16,1
7215021,4579,10055,0.9,11,2016-06-05,,0
7128069,1715,9020,0.8333333333333334,1,2016-03-23,,0
6464595,425,0,0.0,0,,2016-05-06,1
3336714,5423,0,0.0,0,,2016-05-10,1
6031175,2934,5686,0.8333333333333334,0,2016-03-25,,0
7011496,2099,0,0.0,0,,2016-06-11,1
4214596,6901,2366,0.8333333333333334,10,2016-05-16,,0
1184361,2934,0,0.0,0,,2016-03-23,1
5069456,1715,9020,0.8333333333333334,3,2016-03-25,,0
3095373,398,1895,0.9,0,2016-03-07,,0
2873184,6816,0,0.0,0,,2016-05-01,1
7228464,6454,14031,0.9,2,2016-02-07,,0
2565130,3381,7610,0.9,0,2016-04-08,,0
6383175,7147,0,0.0,0,,2016-04-28,1
5118650,4592,0,0.0,0,,2016-05-09,1
3128511,5113,0,0.0,0,,2016-03-12,1
4990682,6485,10323,0.75,11,2016-03-23,,0
3408137,5006,0,0.0,0,,2016-01-02,1
2772607,6434,10050,0.9,0,2016-01-25,,0
6453043,3381,7610,0.9,0,2016-04-29,,0
773426,8386,9847,0.75,10,2016-01-27,,0
5748519,5341,0,0.0,0,,2016-03-09,1
5784947,6454,14031,0.9,10,2016-02-07,,0
1803229,2714,0,0.0,0,,2016-05-21,1
6685854,3065,0,0.0,8,,2016-04-17,1
4709853,4909,3165,0.9,9,2016-01-23,,0
2510960,3293,0,0.0,0,,2016-03-24,1
5759073,450,9757,0.8333333333333334,0,2016-06-09,,0
2477765,5619,0,0.0,1,,2016-05-08,1
578571,3532,5267,0.8333333333333334,0,2016-03-25,,0
2045070,2914,7410,0.9666666666666667,0,2016-05-27,,0
4003670,2709,2840,0.9,7,2016-01-30,,0
3414596,6504,0,0.0,2,,2016-05-24,1
2867651,3381,1807,0.9,1,2016-01-25,,0
4038197,6284,7379,0.8,10,2016-01-25,,0
2152098,7206,0,0.0,0,,2016-02-13,1
5936229,3381,7610,0.9,2,2016-04-07,,0
4058487,2836,0,0.0,5,,2016-05-22,1
2077892,3621,2705,0.75,0,2016-05-19,,0
4041137,799,13681,0.9,0,2016-04-17,,0
132776,3679,8784,0.9,10,2016-01-29,,0
7197445,6454,14031,0.9,11,2016-01-31,,0
3565064,1569,12491,0.9,0,2016-02-25,,0
4542229,5341,11539,0.8333333333333334,0,2016-01-28,,0
3914702,2461,0,0.0,0,,2016-05-13,1
3954393,2934,0,0.0,5,,2016-03-22,1
6077971,6380,2345,0.95,1,2016-04-28,,0
2874952,5041,9439,0.8333333333333334,2,2016-05-25,,0
2254891,3117,3511,0.9,0,2016-06-05,,0
4279644,450,0,0.0,0,,2016-01-26,1
4815826,1469,0,0.0,0,,2016-04-02,1
295914,6542,0,0.0,2,,2016-05-20,1
3580251,7909,13333,0.9,10,2016-01-29,,0
3801262,450,8555,0.8333333333333334,4,2016-01-25,,0
2341830,7019,3887,0.9,5,2016-01-29,,0
375096,5910,0,0.0,10,,2016-05-19,1
102594,3398,8852,0.8333333333333334,0,2016-06-05,,0
3272537,1041,13490,0.8333333333333334,3,2016-01-27,,0
2277417,2022,12137,0.9,10,2016-06-05,2016-06-26,2
6282668,5341,11539,0.8333333333333334,0,2016-01-31,2016-02-06,3
4630836,8614,11753,0.8333333333333334,0,2016-03-26,,0
3041048,4615,0,0.0,0,,2016-05-21,1
2983188,5341,11539,0.8333333333333334,0,2016-01-23,,0
770747,892,11827,0.9,10,2016-04-22,2016-05-19,2
6857470,6683,12741,0.75,0,2016-03-23,,0
5110729,2709,2840,0.9,10,2016-01-26,,0
5852911,4314,2708,0.99,11,2016-02-23,,0
2885027,3381,12821,0.9,4,2016-01-24,,0
607819,4860,9586,0.7,2,2016-02-07,,0
279099,4433,190,0.9,11,2016-02-04,,0
5515261,7717,0,0.0,2,,2016-03-25,1
2110624,3786,0,0.0,5,,2016-05-20,1
600328,6485,0,0.0,0,,2016-04-29,1
721193,5717,12349,0.75,6,2016-01-25,,0
3972192,3381,7610,0.9,0,2016-04-18,,0
3622486,3710,0,0.0,0,,2016-03-03,1
3649574,1569,5054,0.85,11,2016-04-08,,0
3224204,2762,0,0.0,10,,2016-04-24,1
5449783,7910,0,0.0,1,,2016-05-22,1
2001257,3381,0,0.0,10,,2016-04-09,1
1571454,772,0,0.0,1,,2016-06-29,1
5772618,7369,0,0.0,6,,2016-03-22,1
2710778,5341,111,0.8333333333333334,0,2016-02-07,,0
5295242,7974,9274,0.9,2,2016-01-26,,0
4785206,4660,1480,0.9,10,2016-01-25,,0
5078156,6454,14031,0.9,3,2016-01-28,,0
3536744,3710,0,0.0,0,,2016-04-02,1
6690466,450,0,0.0,1,,2016-04-11,1
3086240,1569,5054,0.85,0,2016-04-02,,0
1298373,5341,111,0.8333333333333334,0,2016-01-28,,0
2046936,4579,12852,0.8,1,2016-05-26,,0
2735194,3710,13056,0.9333333333333333,1,2016-01-24,,0
3058901,4142,0,0.0,0,,2016-05-16,1
1772662,3381,7610,0.9,1,2016-04-20,,0
7018893,1433,8735,0.8333333333333334,1,2016-02-13,,0
3391815,450,1532,0.8333333333333334,2,2016-05-22,,0
6551785,2099,0,0.0,0,,2016-06-23,1
6064863,3532,6521,0.9,11,2016-01-10,,0
2387680,6238,0,0.0,10,,2016-05-23,1
2818496,150,0,0.0,10,,2016-03-15,1
730639,3621,13398,0.9,11,2016-04-12,,0
6912583,6612,9866,0.95,0,2016-04-29,2016-05-01,3
5508742,3381,1807,0.9,2,2016-01-30,,0
5964752,2709,2840,0.9,8,2016-01-31,,0
2156474,6485,10323,0.75,11,2016-03-24,2016-03-27,3
3290323,4909,7883,0.9,2,2016-01-09,,0
2782995,2420,10883,0.7,11,2016-06-13,,0
951190,1469,11848,0.8,0,2016-06-04,,0
374855,6434,10050,0.9,10,2016-01-25,,0
6758818,5341,0,0.0,0,,2016-04-29,1
2149120,1080,7847,0.5,1,2016-06-06,,0
4658153,4663,13304,0.8666666666666667,0,2016-05-23,,0
4622140,8594,9353,0.9666666666666667,0,2016-03-27,,0
3636246,4660,1480,0.9,1,2016-01-24,,0
4052378,6454,0,0.0,5,,2016-01-10,1
1287797,2436,3992,0.8333333333333334,1,2016-04-22,,0
2116453,3621,2705,0.75,0,2016-05-27,,0
6370477,3381,7610,0.9,10,2016-04-14,,0
337934,1379,0,0.0,0,,2016-04-24,1
363623,3381,1807,0.9,0,2016-02-01,,0
2457922,2645,0,0.0,0,,2016-05-31,1
2418116,2709,2840,0.9,3,2016-01-25,,0
609119,4579,10055,0.9,0,2016-06-03,,0
6080006,3381,12821,0.9,0,2016-01-27,,0
4332438,7998,0,0.0,0,,2016-01-26,1
7262623,5341,111,0.8333333333333334,0,2016-01-31,,0
6488223,7354,2002,0.9,1,2016-05-26,,0
5569087,6340,0,0.0,9,,2016-04-21,1
5607419,760,3237,0.75,0,2016-02-01,,0
7079162,4572,0,0.0,10,,2016-06-07,1
2297185,96,5588,0.95,0,2016-05-29,,0
5702404,2934,5686,0.8333333333333334,11,2016-03-27,,0
7121227,2709,13165,0.9,2,2016-05-26,,0
5439177,517,0,0.0,0,,2016-05-28,1
5865039,4860,9586,0.7,10,2016-02-07,,0
5095402,6542,0,0.0,0,,2016-03-25,1
2030375,2099,0,0.0,0,,2016-06-01,1
1715603,2050,0,0.0,1,,2016-06-11,1
212727,116,0,0.0,5,,2016-01-30,1
2676329,1941,0,0.0,0,,2016-02-05,1
639583,7555,9871,0.8333333333333334,0,2016-04-15,,0
1403454,1072,0,0.0,1,,2016-04-14,1
1274863,760,3237,0.75,1,2016-01-27,,0
765776,760,3237,0.75,1,2016-01-28,,0
3845321,1941,0,0.0,1,,2016-04-27,1
6772876,760,3237,0.75,11,2016-02-04,,0
6728640,450,0,0.0,1,,2016-02-21,1
3622464,3201,10519,0.95,2,2016-04-12,,0
3566430,6434,10050,0.9,10,2016-01-25,,0
2325628,6454,14031,0.9,7,2016-02-07,,0
3300504,3532,0,0.0,0,,2016-02-19,1
3902299,7113,6311,0.8,7,2016-04-04,,0
1766706,7838,12429,0.95,0,2016-04-12,,0
7090523,209,12683,0.8,11,2016-02-02,,0
6833754,3381,12821,0.9,1,2016-01-23,,0
4592649,3381,11951,0.9,1,2016-01-28,,0
52525,2934,0,0.0,1,,2016-06-16,1
475117,1041,13490,0.8333333333333334,1,2016-02-01,,0
603070,2153,0,0.0,3,,2016-04-29,1
6922416,1433,8735,0.8333333333333334,1,2016-02-10,,0
6494684,1469,7430,0.6,0,2016-06-13,,0
6254029,1569,5054,0.85,9,2016-04-20,,0
861826,7555,17,0.8333333333333334,2,2016-01-23,,0
1357008,3381,1807,0.9,3,2016-01-30,,0
6214878,3381,9776,0.5,0,2016-01-29,,0
7293159,1379,0,0.0,0,,2016-06-07,1
2704857,3406,57,0.6666666666666667,1,2016-04-26,2016-04-29,3
230933,6485,0,0.0,0,,2016-05-10,1
6538403,4663,11002,0.8666666666666667,11,2016-05-28,,0
4809057,1569,12961,0.7,10,2016-02-04,,0
4601103,6434,10050,0.9,6,2016-01-23,,0
4090184,450,1532,0.8333333333333334,0,2016-05-25,,0
3075781,4048,12374,0.7,11,2016-05-24,,0
3674402,2709,0,0.0,0,,2016-04-26,1
3994623,1520,1468,0.9,11,2016-01-18,,0
623247,1570,0,0.0,0,,2016-06-13,1
3846028,1569,12961,0.7,10,2016-02-03,,0
1867481,6446,0,0.0,0,,2016-05-11,1
879324,2934,0,0.0,0,,2016-06-25,1
4460178,582,0,0.0,2,,2016-05-07,1
3994288,8181,13782,0.9,0,2016-06-05,,0
6769286,3251,0,0.0,0,,2016-02-02,1
1508211,6454,14031,0.9,10,2016-01-29,,0
4880648,2436,0,0.0,0,,2016-02-26,1
2195775,8375,0,0.0,1,,2016-06-21,1
2829528,7555,17,0.8333333333333334,10,2016-01-26,,0
4878948,1379,0,0.0,10,,2016-03-12,1
7223312,450,1532,0.8333333333333334,11,2016-05-29,,0
2254290,1041,0,0.0,0,,2016-06-02,1
5264235,5341,111,0.8333333333333334,0,2016-02-04,,0
5413299,3424,0,0.0,1,,2016-05-19,1
184701,4142,0,0.0,0,,2016-06-28,1
5309583,2709,2840,0.9,10,2016-02-01,,0
3851464,450,8555,0.8333333333333334,10,2016-01-27,,0
5183144,7555,17,0.8333333333333334,3,2016-01-23,,0
6702523,2995,7424,0.95,11,2016-05-16,,0
6425948,1433,9476,0.75,2,2016-01-25,,0
5131283,7717,3563,0.95,8,2016-05-21,,0
1816155,391,8142,0.8333333333333334,10,2016-03-25,,0
4423752,450,8555,0.8333333333333334,10,2016-01-30,,0
2401776,4515,13880,0.75,0,2016-03-23,,0
3855818,7564,0,0.0,0,,2016-03-22,1
5648360,1379,0,0.0,2,,2016-05-24,1
594176,2146,11173,0.9,11,2016-01-31,,0
4671747,3381,1807,0.9,0,2016-02-04,,0
1597169,7113,0,0.0,0,,2016-03-20,1
2180464,1942,0,0.0,10,,2016-05-11,1
2804137,1718,10405,0.95,1,2016-04-22,,0
1783407,4282,0,0.0,0,,2016-04-05,1
64115,3381,7610,0.9,3,2016-04-16,,0
6977905,3532,0,0.0,2,,2016-04-17,1
6622277,8037,1789,0.8333333333333334,10,2016-01-23,,0
3036763,129,0,0.0,0,,2016-04-21,1
6054286,2567,0,0.0,0,,2016-05-24,1
4259804,7555,9871,0.8333333333333334,0,2016-04-13,,0
4828256,4663,818,0.8666666666666667,10,2016-01-24,,0
7339669,5717,0,0.0,0,,2016-02-16,1
6127073,1169,0,0.0,2,,2016-01-07,1
6857763,1585,0,0.0,2,,2016-06-12,1
4710965,6485,0,0.0,0,,2016-03-21,1
4890063,7019,3887,0.9,10,2016-02-07,,0
831019,8077,6680,0.9,11,2016-01-28,,0
6091732,2436,0,0.0,10,,2016-04-19,1
2395172,3001,0,0.0,0,,2016-04-18,1
4966954,6901,0,0.0,0,,2016-04-28,1
6446232,7838,6519,0.95,10,2016-02-13,,0
4632717,3628,0,0.0,0,,2016-05-31,1
4133893,7113,1808,0.9,1,2016-05-31,,0
1204995,2615,0,0.0,0,,2016-05-15,1
4216634,7974,7745,0.9,1,2016-03-25,,0
4195604,129,0,0.0,0,,2016-06-19,1
3366214,2494,0,0.0,0,,2016-05-22,1
6078855,1569,5054,0.85,7,2016-04-24,,0
2417379,7113,13020,0.9,3,2016-01-25,,0
5036155,3381,7610,0.9,0,2016-03-31,,0
6609838,6021,1008,0.8333333333333334,0,2016-01-14,,0
7101657,450,8555,0.8333333333333334,10,2016-02-01,,0
7284795,7838,6519,0.95,2,2016-02-15,,0
1929916,4142,0,0.0,2,,2016-04-17,1
2888479,5341,0,0.0,0,,2016-03-22,1
2651438,2970,5619,0.9,0,2016-03-20,,0
5379767,2990,0,0.0,0,,2016-06-14,1
2900757,450,8555,0.8333333333333334,3,2016-01-28,,0
1054447,6485,0,0.0,0,,2016-03-17,1
3658660,6470,0,0.0,0,,2016-03-13,1
2852674,6683,0,0.0,0,,2016-03-27,1
7006784,3283,0,0.0,3,,2016-05-20,1
864479,1945,11501,0.9,1,2016-05-06,,0
5382066,7555,9871,0.8333333333333334,3,2016-04-09,,0
2319774,2934,0,0.0,0,,2016-04-17,1
195006,3532,0,0.0,0,,2016-05-14,1
2209405,5341,11539,0.8333333333333334,0,2016-01-30,,0
1126963,1626,0,0.0,0,,2016-03-11,1
4801019,3381,7610,0.9,10,2016-03-28,,0
4011244,6650,0,0.0,0,,2016-04-06,1
6048773,8211,8518,0.9,1,2016-01-29,,0
3443223,7555,17,0.8333333333333334,2,2016-01-25,,0
4265498,7113,13020,0.9,4,2016-01-23,,0
1077551,8086,0,0.0,1,,2016-05-28,1
1796553,2934,0,0.0,1,,2016-01-26,1
5502392,5591,0,0.0,1,,2016-05-20,1
460483,5363,0,0.0,0,,2016-04-02,1
906918,3570,0,0.0,0,,2016-05-24,1
6659710,5341,7751,0.8,0,2016-01-29,,0
6879797,450,3732,0.8333333333333334,0,2016-04-14,,0
5478196,6404,0,0.0,0,,2016-04-17,1
525302,7974,9274,0.9,1,2016-01-29,,0
3956842,6502,5450,0.95,0,2016-05-30,,0
4175387,5256,6044,0.8333333333333334,0,2016-02-06,,0
5278461,2709,2840,0.9,10,2016-01-23,,0
2571844,2436,0,0.0,1,,2016-04-16,1
4637172,6408,0,0.0,1,,2016-03-25,1
4451703,3381,1807,0.9,1,2016-02-04,,0
6864367,524,0,0.0,1,,2016-05-14,1
6168534,1169,0,0.0,0,,2016-05-27,1
5882862,1433,8735,0.8333333333333334,6,2016-02-12,,0
570779,5084,0,0.0,0,,2016-06-26,1
3708870,3381,9481,0.9,0,2016-01-26,,0
128295,6300,6617,0.75,1,2016-05-22,,0
2589399,450,0,0.0,2,,2016-03-25,1
527354,3381,0,0.0,0,,2016-02-10,1
6470683,1941,0,0.0,0,,2016-03-23,1
7195001,692,0,0.0,0,,2016-05-23,1
4649599,209,0,0.0,0,,2016-02-14,1
5116225,1125,0,0.0,0,,2016-03-22,1
1671964,6901,13830,0.95,1,2016-04-13,,0
1583440,2436,0,0.0,0,,2016-04-22,1
854729,7113,0,0.0,0,,2016-03-10,1
3443510,2934,0,0.0,1,,2016-04-16,1
3970083,5341,111,0.8333333333333334,0,2016-02-07,,0
6539709,2436,3992,0.8333333333333334,11,2016-04-22,,0
5934369,4826,13326,0.9,10,2016-04-23,,0
4813953,7913,7211,0.8333333333333334,0,2016-04-27,,0
1485320,5341,0,0.0,0,,2016-04-30,1
6088899,7019,7665,0.9,3,2016-01-30,,0
3553466,760,2418,0.8333333333333334,5,2016-06-13,,0
2032694,8386,9847,0.75,10,2016-01-26,,0
6051691,3944,1660,0.5,1,2016-04-19,,0
4271764,3532,0,0.0,0,,2016-06-23,1
1807946,3381,9481,0.9,2,2016-01-24,,0
4588881,7354,2002,0.9,0,2016-05-20,,0
4173559,6735,7496,0.95,0,2016-01-09,,0
4031242,2934,0,0.0,1,,2016-03-16,1
3443693,5045,0,0.0,0,,2016-03-24,1
341019,6901,2366,0.8333333333333334,0,2016-05-03,2016-05-15,3
5483994,1080,9296,0.5,0,2016-05-25,,0
2134180,3710,13056,0.9333333333333333,10,2016-01-29,,0
6305910,2572,0,0.0,0,,2016-02-25,1
4873983,1041,11197,0.8333333333333334,0,2016-01-29,,0
4938747,450,8555,0.8333333333333334,10,2016-01-25,,0
517700,3381,7610,0.9,10,2016-04-13,,0
5595756,5980,0,0.0,1,,2016-05-16,1
7315659,3786,9038,0.5,2,2016-01-24,,0
129555,58,0,0.0,0,,2016-03-13,1
3686864,7908,0,0.0,0,,2016-04-13,1
5605820,6454,14031,0.9,2,2016-01-29,,0
3108184,6577,0,0.0,0,,2016-01-16,1
1480552,7871,6007,0.95,0,2016-05-17,,0
2286453,3381,7610,0.9,3,2016-04-04,,0
1410799,6440,3816,0.95,0,2016-05-08,,0
5919533,1941,0,0.0,0,,2016-03-29,1
6505928,2436,12462,0.75,10,2016-05-31,,0
